time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
10.8225	-0.693373	-9.97322	0.0816373
10.8325	-0.68269	-9.97415	0.0869221
10.8425	-0.672114	-9.97497	0.0921891
10.8525	-0.661637	-9.97569	0.0974339
10.8625	-0.65125	-9.97631	0.102652
10.8725	-0.640945	-9.97682	0.107839
10.8825	-0.630715	-9.97723	0.11299
10.8925	-0.620551	-9.97754	0.1181
10.9025	-0.610446	-9.97775	0.123167
10.9126	-0.600393	-9.97786	0.128184
10.9226	-0.590385	-9.97787	0.13315
10.9326	-0.580413	-9.97779	0.138058
10.9426	-0.570472	-9.97761	0.142906
10.9526	-0.560554	-9.97734	0.14769
10.9626	-0.550653	-9.97698	0.152407
10.9726	-0.540764	-9.97653	0.157051
10.9826	-0.530879	-9.976	0.161621
10.9927	-0.520992	-9.97539	0.166112
11.0027	-0.511098	-9.9747	0.170521
11.0127	-0.501191	-9.97393	0.174843
11.0227	-0.491266	-9.97309	0.179076
11.0327	-0.481318	-9.97218	0.183217
11.0427	-0.471341	-9.9712	0.187261
11.0527	-0.461331	-9.97016	0.191205
11.0627	-0.451282	-9.96906	0.195046
11.0727	-0.441191	-9.9679	0.19878
11.0828	-0.431052	-9.96669	0.202403
11.0928	-0.420862	-9.96544	0.205911
11.1028	-0.410616	-9.96414	0.209302
11.1128	-0.400311	-9.96279	0.21257
11.1228	-0.389942	-9.96141	0.215712
11.1328	-0.379504	-9.96	0.218724
11.1428	-0.368997	-9.95855	0.221602
11.1528	-0.358414	-9.95708	0.224342
11.1628	-0.347753	-9.95558	0.22694
11.1729	-0.337011	-9.95405	0.229392
11.1829	-0.326184	-9.95251	0.231694
11.1929	-0.315269	-9.95095	0.233842
11.2029	-0.304263	-9.94937	0.235832
11.2129	-0.293163	-9.94778	0.23766
11.2229	-0.281967	-9.94617	0.239322
11.2329	-0.270672	-9.94456	0.240815
11.2429	-0.259274	-9.94293	0.242132
11.253	-0.247771	-9.9413	0.243261
11.263	-0.236162	-9.93965	0.244215
11.273	-0.224445	-9.938	0.245
11.283	-0.212617	-9.93633	0.245596
11.293	-0.200674	-9.93466	0.245999
11.303	-0.188616	-9.93297	0.246208
11.313	-0.176439	-9.93127	0.246219
11.323	-0.164145	-9.92956	0.246032
11.333	-0.151728	-9.92783	0.245644
11.3431	-0.139189	-9.92609	0.245054
11.3531	-0.126526	-9.92434	0.244259
11.3631	-0.113739	-9.92256	0.243257
11.3731	-0.100825	-9.92076	0.242049
11.3831	-0.0877851	-9.91894	0.240632
11.3931	-0.0746178	-9.91709	0.239005
11.4031	-0.0613239	-9.91522	0.237167
11.4131	-0.0479026	-9.91331	0.235119
11.4231	-0.0343538	-9.91137	0.23286
11.4332	-0.0206774	-9.9094	0.23039
11.4432	-0.00687349	-9.90738	0.227709
11.4532	0.00705661	-9.90533	0.224817
11.4632	0.0211121	-9.90323	0.221715
11.4732	0.0352918	-9.90109	0.218403
11.4832	0.0495946	-9.8989	0.214883
11.4932	0.0640191	-9.89667	0.211155
11.5032	0.0785632	-9.89438	0.20722
11.5133	0.0932251	-9.89203	0.203081
11.5233	0.108003	-9.88964	0.198738
11.5333	0.122894	-9.88719	0.194194
11.5433	0.137895	-9.88468	0.189449
11.5533	0.153006	-9.88211	0.184507
11.5633	0.168222	-9.87949	0.179368
11.5733	0.183541	-9.8768	0.174036
11.5833	0.198957	-9.87406	0.168508
11.5933	0.214459	-9.87124	0.162771
11.6034	0.230071	-9.86836	0.156879
11.6134	0.245767	-9.86543	0.150816
11.6234	0.261544	-9.86243	0.144555
11.6334	0.277399	-9.85938	0.138116
11.6434	0.293329	-9.85626	0.1315
11.6534	0.309331	-9.85309	0.124709
11.6634	0.325398	-9.84986	0.11775
11.6734	0.341526	-9.84657	0.110622
11.6834	0.357712	-9.84324	0.103332
11.6935	0.373948	-9.83985	0.0958839
11.7035	0.390231	-9.83641	0.0882799
11.7135	0.406555	-9.83292	0.0805244
11.7235	0.422916	-9.82938	0.0726211
11.7335	0.439307	-9.82581	0.0645741
11.7435	0.455724	-9.8222	0.0563879
11.7535	0.472162	-9.81855	0.0480674
11.7635	0.488614	-9.81487	0.0396164
11.7736	0.505076	-9.81116	0.0310404
11.7836	0.521542	-9.80742	0.022344
11.7936	0.538005	-9.80366	0.013533
11.8036	0.554463	-9.79989	0.00461303
11.8136	0.570908	-9.7961	-0.00440911
11.8236	0.587337	-9.7923	-0.01353
11.8336	0.603742	-9.7885	-0.0227485
11.8436	0.62012	-9.7847	-0.0320536
11.8536	0.636465	-9.7809	-0.0414373
11.8637	0.652773	-9.7771	-0.050892
11.8737	0.669038	-9.77332	-0.0604127
11.8837	0.685255	-9.76955	-0.0699937
11.8937	0.701421	-9.7658	-0.0796283
11.9037	0.717527	-9.76208	-0.0893081
11.9137	0.733572	-9.75839	-0.0990246
11.9237	0.749549	-9.75472	-0.108774
11.9337	0.765455	-9.7511	-0.118548
11.9437	0.781284	-9.74751	-0.128339
11.9538	0.797033	-9.74397	-0.138141
11.9638	0.812696	-9.74047	-0.147946
11.9738	0.82827	-9.73703	-0.157747
11.9838	0.843748	-9.73364	-0.167537
11.9938	0.859127	-9.7303	-0.177308
12.0038	0.874401	-9.72703	-0.187055
12.0138	0.889565	-9.72382	-0.196769
12.0238	0.904614	-9.72067	-0.206445
12.0339	0.919544	-9.71759	-0.216075
12.0439	0.93435	-9.71458	-0.225655
12.0539	0.949026	-9.71164	-0.235177
12.0639	0.963567	-9.70877	-0.244635
12.0739	0.977967	-9.70598	-0.254026
12.0839	0.992221	-9.70326	-0.263342
12.0939	1.00632	-9.70062	-0.27258
12.1039	1.02027	-9.69806	-0.281734
12.1139	1.03405	-9.69557	-0.290802
12.124	1.04766	-9.69316	-0.299778
12.134	1.0611	-9.69083	-0.30866
12.144	1.07436	-9.68858	-0.317444
12.154	1.08743	-9.68641	-0.326128
12.164	1.10031	-9.68431	-0.334709
12.174	1.11299	-9.68229	-0.343185
12.184	1.12546	-9.68035	-0.351554
12.194	1.13772	-9.67848	-0.359816
12.204	1.14977	-9.67668	-0.367968
12.2141	1.1616	-9.67496	-0.376011
12.2241	1.17319	-9.67331	-0.383945
12.2341	1.18456	-9.67174	-0.391769
12.2441	1.19568	-9.67023	-0.399485
12.2541	1.20657	-9.66879	-0.407092
12.2641	1.21721	-9.66741	-0.414589
12.2741	1.2276	-9.6661	-0.42198
12.2841	1.23773	-9.66485	-0.429266
12.2942	1.2476	-9.66367	-0.436447
12.3042	1.2572	-9.66254	-0.443526
12.3142	1.26654	-9.66147	-0.450505
12.3242	1.27561	-9.66045	-0.457385
12.3342	1.28441	-9.65948	-0.464167
12.3442	1.29294	-9.65857	-0.470856
12.3542	1.30119	-9.6577	-0.477453
12.3642	1.30916	-9.65688	-0.483958
12.3742	1.31685	-9.6561	-0.490374
12.3843	1.32427	-9.65536	-0.496707
12.3943	1.33141	-9.65466	-0.502962
12.4043	1.33827	-9.65399	-0.509132
12.4143	1.34486	-9.65337	-0.51522
12.4243	1.35117	-9.65277	-0.52123
12.4343	1.35721	-9.6522	-0.527165
12.4443	1.36298	-9.65166	-0.533025
12.4543	1.36847	-9.65114	-0.538814
12.4643	1.3737	-9.65064	-0.544534
12.4744	1.37867	-9.65016	-0.550188
12.4844	1.38337	-9.6497	-0.555777
12.4944	1.38782	-9.64926	-0.561303
12.5044	1.39202	-9.64882	-0.566768
12.5144	1.39597	-9.64839	-0.572173
12.5244	1.39968	-9.64796	-0.577518
12.5344	1.40314	-9.64754	-0.582808
12.5444	1.40638	-9.64713	-0.588042
12.5545	1.40938	-9.64671	-0.593221
12.5645	1.41215	-9.64628	-0.598349
12.5745	1.41471	-9.64585	-0.603425
12.5845	1.41705	-9.64541	-0.60845
12.5945	1.41918	-9.64496	-0.613428
12.6045	1.4211	-9.6445	-0.61836
12.6145	1.42283	-9.64402	-0.623248
12.6245	1.42437	-9.64352	-0.628093
12.6345	1.42572	-9.64301	-0.632898
12.6446	1.42688	-9.64247	-0.637662
12.6546	1.42787	-9.64191	-0.642389
12.6646	1.42869	-9.64133	-0.64708
12.6746	1.42933	-9.64072	-0.651735
12.6846	1.42982	-9.64009	-0.656358
12.6946	1.43014	-9.63942	-0.660948
12.7046	1.43031	-9.63873	-0.665509
12.7146	1.43033	-9.638	-0.670041
12.7246	1.43021	-9.63725	-0.674547
12.7347	1.42995	-9.63646	-0.679029
12.7447	1.42954	-9.63565	-0.683488
12.7547	1.429	-9.6348	-0.687922
12.7647	1.42833	-9.63392	-0.692336
12.7747	1.42753	-9.63301	-0.696729
12.7847	1.42661	-9.63207	-0.701104
12.7947	1.42556	-9.6311	-0.70546
12.8047	1.4244	-9.6301	-0.709798
12.8148	1.42311	-9.62907	-0.714119
12.8248	1.42171	-9.62801	-0.718423
12.8348	1.42019	-9.62693	-0.722709
12.8448	1.41856	-9.62583	-0.726978
12.8548	1.41682	-9.6247	-0.731229
12.8648	1.41497	-9.62355	-0.735462
12.8748	1.41301	-9.62239	-0.739676
12.8848	1.41094	-9.62121	-0.743869
12.8948	1.40877	-9.62001	-0.748041
12.9049	1.40648	-9.61881	-0.752188
12.9149	1.40409	-9.61759	-0.75631
12.9249	1.4016	-9.61637	-0.760404
12.9349	1.39899	-9.61515	-0.764468
12.9449	1.39628	-9.61393	-0.7685
12.9549	1.39346	-9.61271	-0.772496
12.9649	1.39054	-9.61149	-0.776453
12.9749	1.38751	-9.61029	-0.780369
12.9849	1.38436	-9.60909	-0.78424
12.995	1.38111	-9.60791	-0.788062
13.005	1.37774	-9.60674	-0.791831
13.015	1.37427	-9.6056	-0.795543
13.025	1.37068	-9.60447	-0.799195
13.035	1.36697	-9.60338	-0.802782
13.045	1.36315	-9.60231	-0.8063
13.055	1.35921	-9.60127	-0.809745
13.065	1.35515	-9.60026	-0.813112
13.075	1.35096	-9.59929	-0.816398
13.0851	1.34665	-9.59835	-0.819598
13.0951	1.34222	-9.59745	-0.822709
13.1051	1.33765	-9.5966	-0.825725
13.1151	1.33296	-9.59579	-0.828641
13.1251	1.32812	-9.59502	-0.831455
13.1351	1.32315	-9.5943	-0.834163
13.1451	1.31804	-9.59363	-0.836759
13.1551	1.31278	-9.593	-0.83924
13.1652	1.30738	-9.59243	-0.841604
13.1752	1.30183	-9.5919	-0.843845
13.1852	1.29613	-9.59143	-0.84596
13.1952	1.29027	-9.591	-0.847945
13.2052	1.28425	-9.59063	-0.849796
13.2152	1.27806	-9.59031	-0.851511
13.2252	1.27171	-9.59004	-0.853088
13.2352	1.2652	-9.58982	-0.854525
13.2452	1.2585	-9.58965	-0.85582
13.2553	1.25164	-9.58954	-0.85697
13.2653	1.24459	-9.58947	-0.857973
13.2753	1.23737	-9.58945	-0.858826
13.2853	1.22996	-9.58949	-0.859528
13.2953	1.22236	-9.58957	-0.860079
13.3053	1.21458	-9.5897	-0.860476
13.3153	1.20661	-9.58988	-0.860719
13.3253	1.19844	-9.5901	-0.860809
13.3353	1.19008	-9.59037	-0.860744
13.3454	1.18152	-9.59068	-0.860524
13.3554	1.17276	-9.59104	-0.860149
13.3654	1.1638	-9.59144	-0.859619
13.3754	1.15465	-9.59188	-0.858936
13.3854	1.14529	-9.59236	-0.858098
13.3954	1.13572	-9.59289	-0.857108
13.4054	1.12595	-9.59345	-0.855966
13.4154	1.11598	-9.59404	-0.854673
13.4255	1.1058	-9.59468	-0.85323
13.4355	1.09542	-9.59535	-0.851638
13.4455	1.08483	-9.59605	-0.849899
13.4555	1.07404	-9.59679	-0.848016
13.4655	1.06305	-9.59756	-0.845989
13.4755	1.05185	-9.59836	-0.84382
13.4855	1.04045	-9.59919	-0.841511
13.4955	1.02885	-9.60005	-0.839064
13.5055	1.01704	-9.60095	-0.836486
13.5156	1.00504	-9.60187	-0.833778
13.5256	0.992848	-9.60281	-0.830933
13.5356	0.980458	-9.60377	-0.827958
13.5456	0.967875	-9.60476	-0.824845
13.5556	0.955102	-9.60576	-0.821614
13.5656	0.942144	-9.60678	-0.818268
13.5756	0.928999	-9.60783	-0.814804
13.5856	0.915672	-9.60889	-0.811224
13.5956	0.902165	-9.60998	-0.807534
13.6057	0.88848	-9.61109	-0.803734
13.6157	0.87462	-9.61221	-0.799826
13.6257	0.860587	-9.61334	-0.795818
13.6357	0.846385	-9.61449	-0.791712
13.6457	0.832022	-9.61564	-0.787509
13.6557	0.817498	-9.61682	-0.783215
13.6657	0.802818	-9.618	-0.778833
13.6757	0.787983	-9.61918	-0.774366
13.6858	0.772998	-9.62038	-0.769819
13.6958	0.757867	-9.62158	-0.765195
13.7058	0.742594	-9.62278	-0.760499
13.7158	0.727183	-9.62398	-0.755734
13.7258	0.711637	-9.62518	-0.750906
13.7358	0.695961	-9.62638	-0.746017
13.7458	0.680158	-9.62758	-0.741074
13.7558	0.664233	-9.62878	-0.73608
13.7658	0.648188	-9.62997	-0.731036
13.7759	0.63203	-9.63116	-0.725955
13.7859	0.615759	-9.63233	-0.720837
13.7959	0.599381	-9.6335	-0.715689
13.8059	0.582901	-9.63465	-0.710512
13.8159	0.566322	-9.6358	-0.705311
13.8259	0.549649	-9.63692	-0.700089
13.8359	0.532886	-9.63804	-0.694852
13.8459	0.516034	-9.63913	-0.689605
13.8559	0.499098	-9.64021	-0.684352
13.866	0.482082	-9.64126	-0.679099
13.876	0.464989	-9.64229	-0.673847
13.886	0.447825	-9.6433	-0.668603
13.896	0.430592	-9.64429	-0.663369
13.906	0.413294	-9.64525	-0.658147
13.916	0.395934	-9.64618	-0.652943
13.926	0.378516	-9.64709	-0.647759
13.936	0.361045	-9.64797	-0.6426
13.9461	0.343523	-9.64882	-0.637467
13.9561	0.325956	-9.64964	-0.632363
13.9661	0.308346	-9.65044	-0.627291
13.9761	0.290697	-9.6512	-0.622254
13.9861	0.273014	-9.65194	-0.617251
13.9961	0.255295	-9.65265	-0.612286
14.0061	0.237549	-9.65332	-0.60736
14.0161	0.219775	-9.65397	-0.602475
14.0261	0.201978	-9.65459	-0.597632
14.0362	0.184161	-9.65518	-0.592833
14.0462	0.166328	-9.65575	-0.588077
14.0562	0.148484	-9.65629	-0.583365
14.0662	0.130631	-9.6568	-0.578698
14.0762	0.112773	-9.6573	-0.574076
14.0862	0.094915	-9.65776	-0.569498
14.0962	0.0770577	-9.65821	-0.564963
14.1062	0.0592095	-9.65864	-0.560474
14.1162	0.041367	-9.65905	-0.556024
14.1263	0.0235355	-9.65945	-0.551616
14.1363	0.00571875	-9.65983	-0.547249
14.1463	-0.01208	-9.6602	-0.542925
14.1563	-0.0298576	-9.66056	-0.538641
14.1663	-0.0476099	-9.66091	-0.534397
14.1763	-0.0653332	-9.66125	-0.530191
14.1863	-0.0830241	-9.6616	-0.526023
14.1963	-0.100679	-9.66194	-0.521892
14.2064	-0.118295	-9.66227	-0.517798
14.2164	-0.135868	-9.66262	-0.513739
14.2264	-0.153393	-9.66297	-0.509715
14.2364	-0.170867	-9.66332	-0.505724
14.2464	-0.188286	-9.66368	-0.501766
14.2564	-0.205647	-9.66405	-0.497842
14.2664	-0.222945	-9.66444	-0.493953
14.2764	-0.240176	-9.66483	-0.4901
14.2864	-0.257336	-9.66525	-0.486284
14.2965	-0.274421	-9.66568	-0.482497
14.3065	-0.291427	-9.66613	-0.478753
14.3165	-0.30835	-9.6666	-0.475039
14.3265	-0.325186	-9.66709	-0.47136
14.3365	-0.341931	-9.66761	-0.467719
14.3465	-0.358578	-9.66815	-0.464114
14.3565	-0.375123	-9.66872	-0.460556
14.3665	-0.391563	-9.66931	-0.457044
14.3765	-0.407892	-9.66993	-0.45358
14.3866	-0.424107	-9.67058	-0.450167
14.3966	-0.440203	-9.67126	-0.446807
14.4066	-0.456176	-9.67197	-0.443504
14.4166	-0.47202	-9.6727	-0.440262
14.4266	-0.487732	-9.67347	-0.437081
14.4366	-0.503306	-9.67426	-0.433969
14.4466	-0.518737	-9.67509	-0.430928
14.4566	-0.534022	-9.67594	-0.427961
14.4667	-0.549154	-9.67682	-0.425074
14.4767	-0.56413	-9.67773	-0.422271
14.4867	-0.578945	-9.67866	-0.419557
14.4967	-0.593593	-9.67962	-0.416938
14.5067	-0.608072	-9.6806	-0.414418
14.5167	-0.622375	-9.68161	-0.412003
14.5267	-0.636499	-9.68263	-0.409699
14.5367	-0.650436	-9.68367	-0.407508
14.5467	-0.664185	-9.68473	-0.405438
14.5568	-0.677741	-9.6858	-0.403494
14.5668	-0.691099	-9.68689	-0.401681
14.5768	-0.704248	-9.68798	-0.400002
14.5868	-0.717184	-9.68908	-0.398459
14.5968	-0.729913	-9.69018	-0.397064
14.6068	-0.742424	-9.69128	-0.395822
14.6168	-0.754713	-9.69237	-0.394735
14.6268	-0.766777	-9.69346	-0.393812
14.6368	-0.778611	-9.69454	-0.393055
14.6469	-0.790212	-9.6956	-0.392472
14.6569	-0.801575	-9.69665	-0.392064
14.6669	-0.812696	-9.69767	-0.391837
14.6769	-0.823571	-9.69867	-0.391797
14.6869	-0.834198	-9.69964	-0.391945
14.6969	-0.84457	-9.70059	-0.392289
14.7069	-0.854685	-9.70149	-0.392829
14.7169	-0.86454	-9.70234	-0.393569
14.727	-0.874133	-9.70315	-0.394511
14.737	-0.883461	-9.70391	-0.395656
14.747	-0.892518	-9.70462	-0.397009
14.757	-0.901303	-9.70528	-0.398578
14.767	-0.909812	-9.70588	-0.400364
14.777	-0.918045	-9.70641	-0.402366
14.787	-0.926	-9.70688	-0.404588
14.797	-0.933675	-9.70728	-0.40703
14.807	-0.941067	-9.70761	-0.409698
14.8171	-0.948172	-9.70786	-0.412594
14.8271	-0.954994	-9.70804	-0.415714
14.8371	-0.96153	-9.70813	-0.419061
14.8471	-0.967779	-9.70815	-0.422636
14.8571	-0.973738	-9.70808	-0.426438
14.8671	-0.979409	-9.70793	-0.430468
14.8771	-0.984794	-9.70769	-0.434726
14.8871	-0.989888	-9.70736	-0.439212
14.8971	-0.994694	-9.70695	-0.443925
14.9072	-0.999212	-9.70645	-0.448865
14.9172	-1.00344	-9.70586	-0.454028
14.9272	-1.00738	-9.70519	-0.459414
14.9372	-1.01104	-9.70442	-0.465021
14.9472	-1.01441	-9.70358	-0.470851
14.9572	-1.01749	-9.70264	-0.476898
14.9672	-1.02029	-9.70162	-0.48316
14.9772	-1.0228	-9.70052	-0.489636
14.9873	-1.02503	-9.69934	-0.496321
14.9973	-1.02699	-9.69807	-0.503211
15.0073	-1.02866	-9.69673	-0.510305
15.0173	-1.03005	-9.69531	-0.517596
15.0273	-1.03117	-9.69382	-0.525082
15.0373	-1.03202	-9.69226	-0.532757
15.0473	-1.03259	-9.69063	-0.540616
15.0573	-1.03289	-9.68893	-0.548655
15.0673	-1.03293	-9.68717	-0.556869
15.0774	-1.0327	-9.68535	-0.565251
15.0874	-1.0322	-9.68348	-0.573797
15.0974	-1.03145	-9.68154	-0.5825
15.1074	-1.03044	-9.67956	-0.591353
15.1174	-1.02918	-9.67753	-0.600351
15.1274	-1.02766	-9.67545	-0.609487
15.1374	-1.0259	-9.67332	-0.618754
15.1474	-1.02389	-9.67116	-0.628145
15.1574	-1.02165	-9.66896	-0.637654
15.1675	-1.01917	-9.66672	-0.647272
15.1775	-1.01645	-9.66446	-0.656995
15.1875	-1.01351	-9.66216	-0.666814
15.1975	-1.01035	-9.65983	-0.676722
15.2075	-1.00697	-9.65748	-0.686712
15.2175	-1.00337	-9.65511	-0.696778
15.2275	-0.999572	-9.65272	-0.706912
15.2375	-0.995569	-9.65031	-0.717107
15.2476	-0.99137	-9.64789	-0.727357
15.2576	-0.986982	-9.64545	-0.737655
15.2676	-0.98241	-9.64301	-0.747995
15.2776	-0.977663	-9.64055	-0.758371
15.2876	-0.972745	-9.6381	-0.768777
15.2976	-0.967664	-9.63563	-0.779205
15.3076	-0.962428	-9.63317	-0.789653
15.3176	-0.957043	-9.63071	-0.800113
15.3276	-0.951518	-9.62825	-0.810583
15.3377	-0.94586	-9.6258	-0.821056
15.3477	-0.940078	-9.62335	-0.831527
15.3577	-0.934178	-9.62092	-0.841995
15.3677	-0.92817	-9.61849	-0.852453
15.3777	-0.922062	-9.61608	-0.8629
15.3877	-0.915862	-9.61369	-0.873334
15.3977	-0.909578	-9.61132	-0.883754
15.4077	-0.903219	-9.60898	-0.894148
15.4177	-0.896792	-9.60665	-0.904511
15.4278	-0.890302	-9.60434	-0.914844
15.4378	-0.88376	-9.60207	-0.925149
15.4478	-0.877174	-9.59983	-0.935427
15.4578	-0.870553	-9.59762	-0.945678
15.4678	-0.863906	-9.59545	-0.955899
15.4778	-0.857238	-9.59332	-0.966088
15.4878	-0.850558	-9.59123	-0.976245
15.4978	-0.843874	-9.58918	-0.986367
15.5079	-0.837193	-9.58718	-0.996455
15.5179	-0.830524	-9.58522	-1.00651
15.5279	-0.823873	-9.58332	-1.01653
15.5379	-0.817244	-9.58146	-1.02652
15.5479	-0.810649	-9.57965	-1.03647
15.5579	-0.804094	-9.57789	-1.04638
15.5679	-0.797582	-9.57619	-1.05626
15.5779	-0.79112	-9.57454	-1.0661
15.5879	-0.784713	-9.57295	-1.07591
15.598	-0.778367	-9.57141	-1.08568
15.608	-0.772086	-9.56993	-1.09543
15.618	-0.765877	-9.56851	-1.10516
15.628	-0.759743	-9.56715	-1.11485
15.638	-0.753689	-9.56584	-1.12452
15.648	-0.747734	-9.56458	-1.13416
15.658	-0.741857	-9.56337	-1.14376
15.668	-0.736068	-9.56223	-1.15334
15.678	-0.730375	-9.56113	-1.1629
15.6881	-0.724777	-9.56008	-1.17244
15.6981	-0.71928	-9.55907	-1.18196
15.7081	-0.713878	-9.55811	-1.19146
15.7181	-0.708578	-9.55719	-1.20094
15.7281	-0.703389	-9.55632	-1.2104
15.7381	-0.698309	-9.55548	-1.21985
15.7481	-0.693338	-9.55467	-1.22929
15.7581	-0.688475	-9.5539	-1.23873
15.7681	-0.683722	-9.55316	-1.24816
15.7782	-0.679079	-9.55245	-1.25759
15.7882	-0.674548	-9.55176	-1.26701
15.7982	-0.670129	-9.55108	-1.27644
15.8082	-0.665816	-9.55042	-1.28587
15.8182	-0.661613	-9.54978	-1.29531
15.8282	-0.657516	-9.54914	-1.30475
15.8382	-0.653525	-9.5485	-1.31421
15.8482	-0.649639	-9.54787	-1.32368
15.8583	-0.645857	-9.54723	-1.33317
15.8683	-0.642175	-9.5466	-1.34268
15.8783	-0.638596	-9.54595	-1.35221
15.8883	-0.635114	-9.54529	-1.36177
15.8983	-0.63173	-9.54462	-1.37135
15.9083	-0.628438	-9.54392	-1.38097
15.9183	-0.625235	-9.54322	-1.39061
15.9283	-0.62212	-9.54248	-1.40029
15.9383	-0.619089	-9.54173	-1.41001
15.9484	-0.616139	-9.54095	-1.41976
15.9584	-0.613266	-9.54014	-1.42956
15.9684	-0.610465	-9.5393	-1.43939
15.9784	-0.607735	-9.53843	-1.44927
15.9884	-0.605071	-9.53753	-1.4592
15.9984	-0.602468	-9.5366	-1.46917
16.0084	-0.599924	-9.53564	-1.47918
16.0184	-0.597433	-9.53464	-1.48924
16.0284	-0.594993	-9.53361	-1.49934
16.0385	-0.592599	-9.53254	-1.50948
16.0485	-0.590248	-9.53145	-1.51967
16.0585	-0.587933	-9.53032	-1.52991
16.0685	-0.585651	-9.52916	-1.54018
16.0785	-0.583397	-9.52798	-1.5505
16.0885	-0.581167	-9.52676	-1.56086
16.0985	-0.578956	-9.52552	-1.57126
16.1085	-0.57676	-9.52425	-1.58169
16.1186	-0.574573	-9.52295	-1.59216
16.1286	-0.572392	-9.52164	-1.60265
16.1386	-0.570212	-9.52031	-1.61318
16.1486	-0.568029	-9.51895	-1.62373
16.1586	-0.565837	-9.51759	-1.6343
16.1686	-0.563636	-9.51621	-1.64489
16.1786	-0.561421	-9.51481	-1.6555
16.1886	-0.559187	-9.51341	-1.66612
16.1986	-0.556931	-9.512	-1.67674
16.2087	-0.554649	-9.51059	-1.68738
16.2187	-0.552339	-9.50917	-1.698
16.2287	-0.549997	-9.50776	-1.70863
16.2387	-0.54762	-9.50635	-1.71924
16.2487	-0.545207	-9.50494	-1.72984
16.2587	-0.542752	-9.50353	-1.74042
16.2687	-0.540254	-9.50214	-1.75098
16.2787	-0.53771	-9.50076	-1.76152
16.2887	-0.535114	-9.49939	-1.77202
16.2988	-0.532471	-9.49803	-1.78248
16.3088	-0.529774	-9.49669	-1.7929
16.3188	-0.527025	-9.49537	-1.80328
16.3288	-0.524221	-9.49406	-1.8136
16.3388	-0.52136	-9.49277	-1.82387
16.3488	-0.518442	-9.49151	-1.83408
16.3588	-0.515466	-9.49027	-1.84422
16.3688	-0.51243	-9.48905	-1.85429
16.3789	-0.509333	-9.48786	-1.86429
16.3889	-0.506175	-9.48669	-1.87421
16.3989	-0.502954	-9.48555	-1.88404
16.4089	-0.499671	-9.48443	-1.89379
16.4189	-0.496325	-9.48334	-1.90344
16.4289	-0.492916	-9.48229	-1.91299
16.4389	-0.489443	-9.48126	-1.92244
16.4489	-0.485907	-9.48026	-1.93179
16.4589	-0.482306	-9.47929	-1.94103
16.469	-0.478643	-9.47834	-1.95015
16.479	-0.474916	-9.47743	-1.95916
16.489	-0.471125	-9.47656	-1.96804
16.499	-0.467272	-9.47571	-1.9768
16.509	-0.463354	-9.47489	-1.98543
16.519	-0.459374	-9.47411	-1.99393
16.529	-0.455332	-9.47336	-2.00229
16.539	-0.451227	-9.47264	-2.01051
16.549	-0.447061	-9.47195	-2.01859
16.5591	-0.442834	-9.4713	-2.02653
16.5691	-0.438545	-9.47067	-2.03432
16.5791	-0.434196	-9.47008	-2.04196
16.5891	-0.429786	-9.46953	-2.04945
16.5991	-0.425317	-9.469	-2.05678
16.6091	-0.420789	-9.46851	-2.06396
16.6191	-0.416202	-9.46806	-2.07098
16.6291	-0.411558	-9.46763	-2.07785
16.6392	-0.406857	-9.46724	-2.08455
16.6492	-0.402098	-9.46688	-2.09109
16.6592	-0.397284	-9.46656	-2.09747
16.6692	-0.392414	-9.46627	-2.10369
16.6792	-0.387488	-9.46601	-2.10974
16.6892	-0.382508	-9.46579	-2.11564
16.6992	-0.377475	-9.46559	-2.12137
16.7092	-0.372388	-9.46543	-2.12694
16.7192	-0.367249	-9.4653	-2.13235
16.7293	-0.362057	-9.4652	-2.1376
16.7393	-0.356814	-9.46513	-2.14269
16.7493	-0.35152	-9.4651	-2.14762
16.7593	-0.346176	-9.46509	-2.1524
16.7693	-0.340783	-9.46511	-2.15703
16.7793	-0.33534	-9.46516	-2.16151
16.7893	-0.329848	-9.46524	-2.16584
16.7993	-0.324309	-9.46534	-2.17002
16.8093	-0.318721	-9.46547	-2.17407
16.8194	-0.313086	-9.46562	-2.17798
16.8294	-0.307404	-9.46579	-2.18175
16.8394	-0.301675	-9.46599	-2.1854
16.8494	-0.295901	-9.4662	-2.18892
16.8594	-0.290083	-9.46643	-2.19232
16.8694	-0.284219	-9.46668	-2.1956
16.8794	-0.278312	-9.46694	-2.19877
16.8894	-0.27236	-9.46721	-2.20183
16.8995	-0.266365	-9.46749	-2.20479
16.9095	-0.260324	-9.46778	-2.20765
16.9195	-0.25424	-9.46807	-2.21043
16.9295	-0.248112	-9.46837	-2.21311
16.9395	-0.241942	-9.46867	-2.21572
16.9495	-0.23573	-9.46897	-2.21826
16.9595	-0.229476	-9.46927	-2.22072
16.9695	-0.223179	-9.46956	-2.22313
16.9795	-0.216841	-9.46984	-2.22547
16.9896	-0.210461	-9.47012	-2.22777
16.9996	-0.204038	-9.47039	-2.23001
17.0096	-0.197575	-9.47064	-2.23222
17.0196	-0.191075	-9.47088	-2.23439
17.0296	-0.184535	-9.47111	-2.23653
17.0396	-0.177956	-9.47131	-2.23865
17.0496	-0.17133	-9.4715	-2.24075
17.0596	-0.164659	-9.47166	-2.24281
