time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
15.182	4.57762	-8.35004	-1.4629
15.192	4.57716	-8.35022	-1.46116
15.202	4.57676	-8.35037	-1.4594
15.212	4.57642	-8.35048	-1.4576
15.222	4.57612	-8.35054	-1.45578
15.232	4.57588	-8.35056	-1.45393
15.242	4.5757	-8.35055	-1.45206
15.252	4.57556	-8.35049	-1.45015
15.262	4.57548	-8.35039	-1.44822
15.272	4.57545	-8.35024	-1.44626
15.282	4.57548	-8.35006	-1.44427
15.292	4.57555	-8.34983	-1.44225
15.302	4.57568	-8.34956	-1.4402
15.312	4.57587	-8.34924	-1.43812
15.322	4.5761	-8.34889	-1.43601
15.332	4.5764	-8.34849	-1.43387
15.342	4.57674	-8.34804	-1.4317
15.352	4.57713	-8.34756	-1.42949
15.362	4.57758	-8.34703	-1.42725
15.372	4.57808	-8.34646	-1.42498
15.382	4.57864	-8.34584	-1.42268
15.392	4.57925	-8.34518	-1.42034
15.402	4.57991	-8.34448	-1.41797
15.412	4.58062	-8.34373	-1.41557
15.422	4.58139	-8.34295	-1.41313
15.432	4.5822	-8.34211	-1.41066
15.442	4.58308	-8.34124	-1.40815
15.452	4.584	-8.34032	-1.4056
15.462	4.58497	-8.33935	-1.40302
15.472	4.586	-8.33835	-1.4004
15.482	4.58708	-8.3373	-1.39775
15.492	4.58821	-8.33621	-1.39506
15.502	4.58939	-8.33508	-1.39233
15.512	4.59063	-8.3339	-1.38956
15.522	4.59191	-8.33269	-1.38675
15.532	4.59324	-8.33143	-1.3839
15.542	4.59462	-8.33013	-1.38101
15.552	4.59605	-8.32879	-1.37809
15.562	4.59754	-8.32741	-1.37513
15.572	4.59907	-8.32599	-1.37213
15.582	4.60066	-8.32453	-1.36909
15.592	4.6023	-8.32302	-1.366
15.602	4.60399	-8.32147	-1.36287
15.612	4.60572	-8.31989	-1.3597
15.622	4.60751	-8.31826	-1.3565
15.632	4.60935	-8.31661	-1.35325
15.642	4.61123	-8.31491	-1.34996
15.652	4.61316	-8.31318	-1.34662
15.662	4.61513	-8.3114	-1.34324
15.672	4.61714	-8.30959	-1.33983
15.682	4.6192	-8.30773	-1.33637
15.692	4.62131	-8.30585	-1.33287
15.702	4.62346	-8.30392	-1.32932
15.712	4.62566	-8.30196	-1.32573
15.722	4.6279	-8.29997	-1.3221
15.732	4.63019	-8.29794	-1.31842
15.742	4.63253	-8.29588	-1.3147
15.752	4.6349	-8.29379	-1.31094
15.762	4.63732	-8.29166	-1.30714
15.772	4.63978	-8.28951	-1.30329
15.782	4.64228	-8.28732	-1.2994
15.792	4.64483	-8.2851	-1.29547
15.802	4.64742	-8.28285	-1.2915
15.812	4.65005	-8.28057	-1.28748
15.822	4.65272	-8.27826	-1.28342
15.832	4.65543	-8.27593	-1.27931
15.842	4.65817	-8.27357	-1.27516
15.8521	4.66095	-8.27118	-1.27097
15.8621	4.66377	-8.26876	-1.26674
15.8721	4.66662	-8.26631	-1.26247
15.8821	4.66951	-8.26384	-1.25815
15.8921	4.67244	-8.26134	-1.25379
15.9021	4.6754	-8.25881	-1.24939
15.9121	4.6784	-8.25627	-1.24495
15.9221	4.68143	-8.25371	-1.24046
15.9321	4.68449	-8.25113	-1.23594
15.9421	4.68759	-8.24853	-1.23138
15.9521	4.69072	-8.2459	-1.22677
15.9621	4.69388	-8.24326	-1.22213
15.9721	4.69707	-8.24059	-1.21745
15.9821	4.70029	-8.23791	-1.21273
15.9921	4.70353	-8.23521	-1.20796
16.0021	4.7068	-8.23249	-1.20314
16.0121	4.71011	-8.22976	-1.1983
16.0221	4.71343	-8.22701	-1.19342
16.0321	4.71679	-8.22425	-1.1885
16.0421	4.72017	-8.22148	-1.18354
16.0521	4.72358	-8.21869	-1.17855
16.0621	4.72701	-8.21589	-1.17352
16.0721	4.73046	-8.21308	-1.16846
16.0821	4.73394	-8.21026	-1.16336
16.0921	4.73744	-8.20742	-1.15822
16.1021	4.74095	-8.20458	-1.15305
16.1121	4.74449	-8.20173	-1.14785
16.1221	4.74805	-8.19887	-1.14261
16.1321	4.75164	-8.196	-1.13734
16.1421	4.75523	-8.19312	-1.13203
16.1521	4.75885	-8.19025	-1.12669
16.1621	4.76249	-8.18736	-1.12132
16.1721	4.76614	-8.18447	-1.11592
16.1821	4.76981	-8.18158	-1.11048
16.1921	4.77349	-8.17867	-1.10502
16.2021	4.7772	-8.17577	-1.09953
16.2121	4.78092	-8.17287	-1.094
16.2221	4.78465	-8.16996	-1.08845
16.2321	4.7884	-8.16706	-1.08286
16.2421	4.79216	-8.16415	-1.07725
16.2521	4.79593	-8.16125	-1.07161
16.2621	4.79972	-8.15834	-1.06593
16.2721	4.80351	-8.15544	-1.06024
16.2821	4.80731	-8.15254	-1.05451
16.2921	4.81113	-8.14964	-1.04876
16.3021	4.81495	-8.14675	-1.04299
16.3121	4.81878	-8.14386	-1.03718
16.3221	4.82262	-8.14097	-1.03136
16.3321	4.82647	-8.13809	-1.02551
16.3421	4.83033	-8.13522	-1.01963
16.3521	4.8342	-8.13235	-1.01373
16.3621	4.83807	-8.12948	-1.00781
16.3721	4.84196	-8.12662	-1.00186
16.3821	4.84585	-8.12377	-0.995896
16.3921	4.84975	-8.12092	-0.989906
16.4021	4.85365	-8.11809	-0.983895
16.4121	4.85755	-8.11526	-0.977863
16.4221	4.86146	-8.11244	-0.971811
16.4321	4.86538	-8.10963	-0.965738
16.4421	4.8693	-8.10683	-0.959646
16.4521	4.87322	-8.10404	-0.953536
16.4621	4.87715	-8.10127	-0.947407
16.4721	4.88108	-8.0985	-0.94126
16.4821	4.88502	-8.09574	-0.935096
16.4921	4.88896	-8.09299	-0.928915
16.5021	4.8929	-8.09026	-0.922718
16.5121	4.89684	-8.08753	-0.916505
16.5221	4.90079	-8.08481	-0.910275
16.5321	4.90474	-8.08211	-0.90403
16.5421	4.90869	-8.07942	-0.897771
16.5521	4.91264	-8.07674	-0.891497
16.5621	4.9166	-8.07408	-0.88521
16.5721	4.92055	-8.07142	-0.878909
16.5821	4.92451	-8.06878	-0.872595
16.5921	4.92847	-8.06616	-0.86627
16.6021	4.93244	-8.06354	-0.859934
16.6121	4.9364	-8.06094	-0.853587
16.6222	4.94036	-8.05835	-0.84723
16.6322	4.94433	-8.05577	-0.840863
16.6422	4.9483	-8.0532	-0.834487
16.6522	4.95227	-8.05065	-0.828103
16.6622	4.95624	-8.04811	-0.82171
16.6722	4.96022	-8.04559	-0.81531
16.6822	4.96419	-8.04307	-0.808906
16.6922	4.96817	-8.04057	-0.802495
16.7022	4.97214	-8.03808	-0.796078
16.7122	4.97612	-8.03561	-0.789655
16.7222	4.9801	-8.03314	-0.783228
16.7322	4.98409	-8.03069	-0.776798
16.7422	4.98807	-8.02825	-0.770364
16.7522	4.99206	-8.02582	-0.763928
16.7622	4.99604	-8.0234	-0.757489
16.7722	5.00003	-8.021	-0.751049
16.7822	5.00402	-8.0186	-0.744609
16.7922	5.00801	-8.01622	-0.738169
16.8022	5.01201	-8.01384	-0.731729
16.8122	5.01601	-8.01148	-0.725292
16.8222	5.02001	-8.00913	-0.718856
16.8322	5.02402	-8.00679	-0.712423
16.8422	5.02803	-8.00445	-0.705994
16.8522	5.03204	-8.00213	-0.699569
16.8622	5.03606	-7.99982	-0.693149
16.8722	5.04008	-7.99751	-0.686734
16.8822	5.0441	-7.99522	-0.680325
16.8922	5.04813	-7.99293	-0.673921
16.9022	5.05216	-7.99065	-0.667527
16.9122	5.0562	-7.98837	-0.66114
16.9222	5.06024	-7.98611	-0.654762
16.9322	5.06428	-7.98385	-0.648393
16.9422	5.06834	-7.9816	-0.642035
16.9522	5.07239	-7.97935	-0.635687
16.9622	5.07645	-7.97711	-0.629351
16.9722	5.08052	-7.97488	-0.623026
16.9822	5.08459	-7.97266	-0.616713
16.9922	5.08867	-7.97044	-0.610412
17.0022	5.09276	-7.96822	-0.604128
17.0122	5.09685	-7.96601	-0.59786
17.0222	5.10095	-7.9638	-0.591608
17.0322	5.10506	-7.9616	-0.585372
17.0422	5.10917	-7.9594	-0.57915
17.0522	5.11329	-7.95721	-0.572947
17.0622	5.11742	-7.95502	-0.566763
17.0722	5.12156	-7.95283	-0.560599
17.0822	5.1257	-7.95064	-0.554454
17.0922	5.12985	-7.94846	-0.548328
17.1022	5.13401	-7.94628	-0.542218
17.1122	5.13818	-7.9441	-0.536131
17.1222	5.14236	-7.94193	-0.530074
17.1322	5.14654	-7.93975	-0.524043
17.1422	5.15073	-7.93758	-0.518026
17.1522	5.15494	-7.93541	-0.51203
17.1622	5.15915	-7.93324	-0.506052
17.1722	5.16337	-7.93107	-0.500097
17.1822	5.1676	-7.9289	-0.494168
17.1922	5.17184	-7.92673	-0.488267
17.2022	5.1761	-7.92456	-0.482394
17.2122	5.18036	-7.9224	-0.476547
17.2222	5.18464	-7.92023	-0.470728
17.2322	5.18892	-7.91806	-0.464936
17.2422	5.19322	-7.9159	-0.459172
17.2522	5.19752	-7.91374	-0.453437
17.2622	5.20184	-7.91157	-0.447729
17.2722	5.20617	-7.9094	-0.442053
17.2822	5.21051	-7.90724	-0.436407
17.2922	5.21486	-7.90507	-0.43079
17.3022	5.21922	-7.90291	-0.425204
17.3122	5.22359	-7.90074	-0.419647
17.3222	5.22798	-7.89857	-0.41412
17.3322	5.23238	-7.89641	-0.408623
17.3422	5.23679	-7.89424	-0.403158
17.3522	5.24121	-7.89207	-0.397728
17.3622	5.24564	-7.8899	-0.392329
17.3722	5.25009	-7.88774	-0.386964
17.3822	5.25454	-7.88557	-0.381632
17.3922	5.25901	-7.8834	-0.376334
17.4023	5.26349	-7.88123	-0.37107
17.4123	5.26799	-7.87907	-0.365842
17.4223	5.27249	-7.8769	-0.360648
17.4323	5.27701	-7.87474	-0.35549
17.4423	5.28154	-7.87257	-0.350365
17.4523	5.28608	-7.87041	-0.345277
17.4623	5.29064	-7.86825	-0.340225
17.4723	5.29521	-7.86609	-0.335208
17.4823	5.29979	-7.86393	-0.330228
17.4923	5.30438	-7.86177	-0.325287
17.5023	5.30899	-7.85962	-0.320384
17.5123	5.31361	-7.85747	-0.315519
17.5223	5.31824	-7.85532	-0.31069
17.5323	5.32289	-7.85318	-0.305896
17.5423	5.32754	-7.85103	-0.301144
17.5523	5.3322	-7.84888	-0.296428
17.5623	5.33688	-7.84674	-0.291755
17.5723	5.34156	-7.84459	-0.287126
17.5823	5.34626	-7.84244	-0.282547
17.5923	5.35098	-7.8403	-0.277998
17.6023	5.3557	-7.83817	-0.273477
17.6123	5.36044	-7.83605	-0.268994
17.6223	5.36518	-7.83393	-0.264551
17.6323	5.36994	-7.83181	-0.260155
17.6423	5.37471	-7.8297	-0.255802
17.6523	5.37949	-7.8276	-0.251492
17.6623	5.38428	-7.8255	-0.24722
17.6723	5.38908	-7.82341	-0.242991
17.6823	5.39389	-7.82132	-0.23881
17.6923	5.3987	-7.81923	-0.234668
17.7023	5.40353	-7.81714	-0.230575
17.7123	5.40836	-7.81507	-0.226517
17.7223	5.41321	-7.813	-0.222504
17.7323	5.41806	-7.81093	-0.218535
17.7423	5.42292	-7.80888	-0.214611
17.7523	5.4278	-7.80683	-0.210731
17.7623	5.43268	-7.80479	-0.206895
17.7723	5.43756	-7.80275	-0.203105
17.7823	5.44246	-7.80073	-0.199358
17.7923	5.44736	-7.79871	-0.195658
17.8023	5.45226	-7.79669	-0.192003
17.8123	5.45718	-7.79469	-0.188395
17.8223	5.4621	-7.79269	-0.184833
17.8323	5.46702	-7.7907	-0.181317
17.8423	5.47195	-7.78872	-0.177848
17.8523	5.47689	-7.78675	-0.174427
17.8623	5.48183	-7.78478	-0.171052
17.8723	5.48677	-7.78283	-0.167725
17.8823	5.49172	-7.78088	-0.164445
17.8923	5.49668	-7.77894	-0.161213
17.9023	5.50163	-7.77701	-0.158029
17.9123	5.50659	-7.77508	-0.154893
17.9223	5.51156	-7.77317	-0.151806
17.9323	5.51652	-7.77127	-0.148768
17.9423	5.52149	-7.76937	-0.145779
17.9523	5.52646	-7.76748	-0.142839
17.9623	5.53143	-7.7656	-0.139948
17.9723	5.53641	-7.76374	-0.137107
17.9823	5.54138	-7.76187	-0.134317
17.9923	5.54636	-7.76002	-0.131575
18.0023	5.55133	-7.75818	-0.128883
18.0123	5.55631	-7.75634	-0.12624
18.0223	5.56128	-7.75452	-0.123648
18.0323	5.56626	-7.7527	-0.121106
18.0423	5.57123	-7.75089	-0.118615
18.0523	5.57621	-7.74909	-0.116175
18.0623	5.58118	-7.7473	-0.113784
18.0723	5.58615	-7.74551	-0.111444
18.0823	5.59112	-7.74374	-0.109154
18.0923	5.59609	-7.74197	-0.106913
18.1023	5.60106	-7.74021	-0.104724
18.1123	5.60602	-7.73846	-0.102582
18.1223	5.61098	-7.73671	-0.10049
18.1323	5.61594	-7.73497	-0.0984519
18.1423	5.62089	-7.73325	-0.0964649
18.1523	5.62584	-7.73153	-0.0945268
18.1623	5.63079	-7.72981	-0.0926375
18.1724	5.63574	-7.72811	-0.0907981
18.1824	5.64068	-7.72641	-0.0890078
18.1924	5.64561	-7.72471	-0.0872679
18.2024	5.65054	-7.72302	-0.085578
18.2124	5.65546	-7.72134	-0.0839366
18.2224	5.66039	-7.71967	-0.0823423
18.2324	5.6653	-7.718	-0.0807932
18.2424	5.67021	-7.71634	-0.0792918
18.2524	5.67512	-7.71469	-0.077836
18.2624	5.68002	-7.71304	-0.0764265
18.2724	5.68492	-7.7114	-0.0750628
18.2824	5.68981	-7.70976	-0.0737444
18.2924	5.69469	-7.70813	-0.0724714
18.3024	5.69957	-7.7065	-0.0712439
18.3124	5.70444	-7.70488	-0.0700604
18.3224	5.70931	-7.70327	-0.0689211
18.3324	5.71417	-7.70166	-0.0678252
18.3424	5.71902	-7.70006	-0.0667727
18.3524	5.72386	-7.69846	-0.0657631
18.3624	5.7287	-7.69687	-0.064796
18.3724	5.73353	-7.69529	-0.0638698
18.3824	5.73836	-7.6937	-0.0629834
18.3924	5.74317	-7.69213	-0.0621363
18.4024	5.74798	-7.69056	-0.0613258
18.4124	5.75278	-7.68899	-0.0605503
18.4224	5.75757	-7.68743	-0.0598111
18.4324	5.76235	-7.68587	-0.0591089
18.4424	5.76713	-7.68432	-0.0584435
18.4524	5.77189	-7.68278	-0.0578136
18.4624	5.77665	-7.68124	-0.057218
18.4724	5.7814	-7.67971	-0.0566556
18.4824	5.78614	-7.67818	-0.0561261
18.4924	5.79086	-7.67666	-0.0556268
18.5024	5.79558	-7.67514	-0.0551597
18.5124	5.80029	-7.67363	-0.054721
18.5224	5.80498	-7.67213	-0.0543102
18.5324	5.80966	-7.67063	-0.0539267
18.5424	5.81433	-7.66915	-0.0535706
18.5524	5.81899	-7.66766	-0.0532403
18.5624	5.82363	-7.66619	-0.0529358
18.5724	5.82826	-7.66472	-0.052655
18.5824	5.83288	-7.66326	-0.0523981
18.5924	5.83748	-7.66181	-0.0521647
18.6024	5.84207	-7.66037	-0.0519529
18.6124	5.84665	-7.65893	-0.0517622
18.6224	5.85121	-7.65751	-0.0515919
18.6324	5.85575	-7.65609	-0.0514416
18.6424	5.86027	-7.65468	-0.0513088
18.6524	5.86478	-7.65329	-0.0511934
18.6624	5.86927	-7.6519	-0.0510944
18.6724	5.87374	-7.65053	-0.0510109
18.6824	5.87819	-7.64916	-0.0509418
18.6924	5.88262	-7.64781	-0.050887
18.7024	5.88703	-7.64647	-0.0508456
18.7124	5.89142	-7.64514	-0.0508176
18.7224	5.89579	-7.64382	-0.0508014
18.7324	5.90014	-7.64252	-0.0507961
18.7424	5.90446	-7.64123	-0.0508024
18.7524	5.90876	-7.63996	-0.0508179
18.7624	5.91303	-7.6387	-0.0508426
18.7724	5.91728	-7.63746	-0.0508759
18.7824	5.92151	-7.63623	-0.050917
18.7924	5.9257	-7.63502	-0.0509661
18.8024	5.92987	-7.63382	-0.0510217
18.8124	5.93401	-7.63264	-0.0510832
18.8224	5.93812	-7.63148	-0.0511505
18.8324	5.9422	-7.63034	-0.0512226
18.8424	5.94625	-7.62921	-0.0512997
18.8524	5.95026	-7.62811	-0.051381
18.8624	5.95425	-7.62702	-0.0514661
18.8724	5.9582	-7.62596	-0.0515547
18.8824	5.96212	-7.62491	-0.0516465
18.8924	5.966	-7.62389	-0.0517409
18.9024	5.96985	-7.62288	-0.0518376
18.9124	5.97366	-7.6219	-0.0519363
18.9224	5.97743	-7.62094	-0.0520368
18.9324	5.98117	-7.62001	-0.0521387
18.9425	5.98487	-7.6191	-0.0522417
18.9525	5.98852	-7.61821	-0.0523458
18.9625	5.99214	-7.61734	-0.0524508
18.9725	5.99571	-7.6165	-0.0525567
18.9825	5.99925	-7.61569	-0.0526629
18.9925	6.00274	-7.6149	-0.0527692
19.0025	6.00619	-7.61414	-0.0528756
19.0125	6.00959	-7.6134	-0.0529823
19.0225	6.01295	-7.61269	-0.0530891
19.0325	6.01626	-7.61201	-0.0531961
19.0425	6.01953	-7.61135	-0.0533034
19.0525	6.02274	-7.61072	-0.0534111
19.0625	6.02591	-7.61012	-0.0535182
19.0725	6.02904	-7.60955	-0.0536255
19.0825	6.03211	-7.60901	-0.0537327
19.0925	6.03513	-7.6085	-0.0538397
19.1025	6.03811	-7.60802	-0.0539468
19.1125	6.04103	-7.60756	-0.0540544
19.1225	6.0439	-7.60714	-0.0541621
19.1325	6.04671	-7.60675	-0.0542701
19.1425	6.04948	-7.60639	-0.0543787
19.1525	6.05219	-7.60606	-0.0544881
19.1625	6.05485	-7.60576	-0.0545984
19.1725	6.05745	-7.6055	-0.0547099
19.1825	6.06	-7.60526	-0.0548224
19.1925	6.06249	-7.60506	-0.0549359
19.2025	6.06493	-7.60489	-0.0550507
19.2125	6.06731	-7.60476	-0.0551672
19.2225	6.06963	-7.60465	-0.0552851
19.2325	6.07189	-7.60458	-0.0554035
19.2425	6.0741	-7.60455	-0.0555246
19.2525	6.07625	-7.60455	-0.0556493
19.2625	6.07835	-7.60458	-0.0557773
19.2725	6.08038	-7.60464	-0.0559081
19.2825	6.08236	-7.60474	-0.0560411
19.2925	6.08427	-7.60488	-0.0561755
19.3025	6.08613	-7.60505	-0.0563113
19.3125	6.08793	-7.60525	-0.0564495
19.3225	6.08966	-7.60549	-0.0565935
19.3325	6.09134	-7.60576	-0.0567433
19.3425	6.09296	-7.60606	-0.0568963
19.3525	6.09452	-7.6064	-0.0570517
19.3625	6.09601	-7.60678	-0.0572088
19.3725	6.09745	-7.60719	-0.0573717
19.3825	6.09882	-7.60764	-0.0575395
19.3925	6.10013	-7.60813	-0.0577111
19.4025	6.10138	-7.60864	-0.0578873
19.4125	6.10257	-7.60919	-0.0580709
19.4225	6.1037	-7.60978	-0.0582614
19.4325	6.10477	-7.6104	-0.058457
19.4425	6.10578	-7.61106	-0.0586583
19.4525	6.10673	-7.61176	-0.0588653
19.4625	6.10762	-7.61249	-0.0590782
19.4725	6.10845	-7.61325	-0.0592971
19.4825	6.10921	-7.61405	-0.0595222
19.4925	6.10992	-7.61489	-0.0597532
19.5025	6.11057	-7.61576	-0.0599909
19.5125	6.11116	-7.61666	-0.0602358
19.5225	6.11169	-7.61761	-0.0604883
19.5325	6.11215	-7.61858	-0.0607487
19.5425	6.11256	-7.6196	-0.0610175
19.5525	6.11291	-7.62064	-0.0612941
19.5625	6.1132	-7.62173	-0.0615785
19.5725	6.11343	-7.62285	-0.0618711
19.5825	6.1136	-7.624	-0.0621718
19.5925	6.11371	-7.62519	-0.0624813
19.6025	6.11377	-7.62641	-0.0628006
19.6125	6.11376	-7.62767	-0.063129
19.6225	6.1137	-7.62896	-0.0634669
19.6325	6.11359	-7.63029	-0.0638142
19.6425	6.11341	-7.63165	-0.0641721
19.6525	6.11319	-7.63305	-0.0645397
19.6625	6.1129	-7.63448	-0.0649183
19.6725	6.11256	-7.63594	-0.065308
19.6825	6.11217	-7.63744	-0.0657092
19.6925	6.11172	-7.63897	-0.0661221
19.7025	6.11121	-7.64054	-0.0665466
19.7126	6.11065	-7.64213	-0.0669838
19.7226	6.11004	-7.64377	-0.0674331
19.7326	6.10938	-7.64543	-0.0678948
19.7426	6.10866	-7.64713	-0.0683695
19.7526	6.10789	-7.64886	-0.0688579
19.7626	6.10707	-7.65062	-0.0693605
19.7726	6.1062	-7.65242	-0.0698771
19.7826	6.10528	-7.65424	-0.0704087
19.7926	6.10431	-7.6561	-0.0709555
19.8026	6.10328	-7.65799	-0.0715175
19.8126	6.10221	-7.65992	-0.0720951
19.8226	6.10109	-7.66187	-0.0726893
19.8326	6.09992	-7.66385	-0.0733002
19.8426	6.09871	-7.66587	-0.0739276
19.8526	6.09745	-7.66791	-0.0745722
19.8626	6.09614	-7.66999	-0.0752349
19.8726	6.09478	-7.6721	-0.0759164
19.8826	6.09338	-7.67423	-0.0766169
19.8926	6.09193	-7.6764	-0.0773373
19.9026	6.09044	-7.67859	-0.0780776
19.9126	6.08891	-7.68081	-0.0788381
19.9226	6.08733	-7.68306	-0.0796193
19.9326	6.08571	-7.68534	-0.0804219
19.9426	6.08404	-7.68765	-0.0812461
19.9526	6.08234	-7.68999	-0.0820923
19.9626	6.08059	-7.69235	-0.0829611
19.9726	6.0788	-7.69474	-0.0838532
19.9826	6.07697	-7.69716	-0.0847692
19.9926	6.0751	-7.69961	-0.0857096
20.0026	6.07319	-7.70208	-0.0866745
20.0126	6.07124	-7.70457	-0.0876651
20.0226	6.06926	-7.7071	-0.0886812
20.0326	6.06723	-7.70964	-0.0897231
20.0426	6.06517	-7.71222	-0.0907911
20.0526	6.06307	-7.71482	-0.0918865
20.0626	6.06094	-7.71744	-0.0930113
20.0726	6.05876	-7.72009	-0.0941655
20.0826	6.05656	-7.72276	-0.0953507
20.0926	6.05431	-7.72545	-0.0965611
20.1026	6.05203	-7.72817	-0.0978005
20.1126	6.04972	-7.73091	-0.0990701
20.1226	6.04737	-7.73368	-0.10037
20.1326	6.04499	-7.73647	-0.1017
20.1426	6.04258	-7.73928	-0.103061
20.1526	6.04014	-7.74211	-0.104455
20.1626	6.03766	-7.74496	-0.10588
20.1726	6.03515	-7.74784	-0.107337
20.1826	6.03261	-7.75074	-0.108826
20.1926	6.03004	-7.75366	-0.11035
20.2026	6.02744	-7.7566	-0.111909
20.2126	6.0248	-7.75956	-0.113501
20.2226	6.02214	-7.76254	-0.115127
20.2326	6.01944	-7.76554	-0.116789
20.2426	6.01672	-7.76857	-0.118485
20.2526	6.01397	-7.77161	-0.120217
20.2626	6.01119	-7.77468	-0.121985
20.2726	6.00838	-7.77776	-0.123788
20.2826	6.00554	-7.78086	-0.125628
20.2926	6.00267	-7.78399	-0.127504
20.3026	5.99978	-7.78713	-0.129416
20.3126	5.99686	-7.79029	-0.131364
20.3226	5.99392	-7.79347	-0.133349
20.3326	5.99094	-7.79667	-0.135369
20.3426	5.98795	-7.79989	-0.137426
20.3526	5.98492	-7.80313	-0.139519
20.3626	5.98187	-7.80639	-0.141649
20.3726	5.97879	-7.80966	-0.143815
20.3826	5.97569	-7.81295	-0.146018
20.3926	5.97257	-7.81627	-0.148258
20.4026	5.96942	-7.8196	-0.150534
20.4126	5.96624	-7.82295	-0.152847
20.4226	5.96304	-7.82632	-0.155198
20.4326	5.95982	-7.82971	-0.157585
20.4426	5.95657	-7.83311	-0.160011
20.4526	5.9533	-7.83654	-0.162471
20.4626	5.95	-7.83998	-0.164969
20.4726	5.94668	-7.84344	-0.167501
20.4826	5.94334	-7.84692	-0.170069
20.4927	5.93997	-7.85042	-0.172672
20.5027	5.93659	-7.85394	-0.17531
20.5127	5.93317	-7.85748	-0.177982
20.5227	5.92974	-7.86104	-0.18069
20.5327	5.92628	-7.86462	-0.183433
20.5427	5.9228	-7.86821	-0.18621
20.5527	5.9193	-7.87183	-0.189022
20.5627	5.91577	-7.87546	-0.191867
20.5727	5.91223	-7.87912	-0.194746
20.5827	5.90866	-7.88279	-0.197657
20.5927	5.90507	-7.88648	-0.2006
20.6027	5.90146	-7.8902	-0.203575
20.6127	5.89782	-7.89393	-0.206581
20.6227	5.89417	-7.89768	-0.209619
20.6327	5.89049	-7.90145	-0.212687
20.6427	5.88679	-7.90525	-0.215786
20.6527	5.88307	-7.90906	-0.218915
20.6627	5.87933	-7.91289	-0.222074
20.6727	5.87557	-7.91675	-0.225262
20.6827	5.87179	-7.92062	-0.228478
20.6927	5.86799	-7.92452	-0.231723
20.7027	5.86417	-7.92844	-0.234996
20.7127	5.86033	-7.93237	-0.238296
20.7227	5.85647	-7.93633	-0.241625
20.7327	5.85259	-7.94031	-0.24498
20.7427	5.84868	-7.94431	-0.248361
20.7527	5.84476	-7.94833	-0.251768
20.7627	5.84082	-7.95237	-0.255198
20.7727	5.83686	-7.95643	-0.258652
20.7827	5.83288	-7.96051	-0.26213
20.7927	5.82888	-7.96462	-0.265633
20.8027	5.82487	-7.96874	-0.26916
20.8127	5.82084	-7.97288	-0.27271
20.8227	5.81678	-7.97704	-0.276284
20.8327	5.81271	-7.98123	-0.279876
20.8427	5.80863	-7.98543	-0.283491
20.8527	5.80452	-7.98966	-0.287126
20.8627	5.8004	-7.99391	-0.290784
20.8727	5.79625	-7.99818	-0.294463
20.8827	5.7921	-8.00247	-0.298163
20.8927	5.78792	-8.00677	-0.301883
20.9027	5.78373	-8.0111	-0.305622
20.9127	5.77952	-8.01544	-0.30938
20.9227	5.7753	-8.01981	-0.313157
20.9327	5.77106	-8.02419	-0.316954
20.9427	5.76681	-8.02859	-0.320768
20.9527	5.76254	-8.03301	-0.324601
20.9627	5.75826	-8.03745	-0.328452
20.9727	5.75397	-8.0419	-0.332321
20.9827	5.74966	-8.04637	-0.336208
20.9927	5.74534	-8.05086	-0.340112
21.0027	5.74101	-8.05536	-0.344035
21.0127	5.73667	-8.05988	-0.347974
21.0227	5.73232	-8.06442	-0.351931
21.0327	5.72795	-8.06897	-0.355905
21.0427	5.72358	-8.07353	-0.359895
21.0527	5.71919	-8.0781	-0.363902
21.0627	5.7148	-8.08269	-0.367927
21.0727	5.71039	-8.0873	-0.371968
21.0827	5.70598	-8.09191	-0.376026
21.0927	5.70156	-8.09654	-0.3801
21.1027	5.69714	-8.10117	-0.384192
21.1127	5.6927	-8.10582	-0.3883
21.1227	5.68826	-8.11047	-0.392425
21.1327	5.68382	-8.11513	-0.396568
21.1427	5.67937	-8.1198	-0.400727
21.1527	5.67492	-8.12448	-0.404904
21.1627	5.67046	-8.12916	-0.409097
21.1727	5.666	-8.13385	-0.413309
21.1827	5.66154	-8.13854	-0.417537
21.1927	5.65708	-8.14324	-0.421783
21.2027	5.65262	-8.14793	-0.426048
21.2127	5.64816	-8.15263	-0.43033
21.2227	5.6437	-8.15733	-0.434631
21.2327	5.63925	-8.16203	-0.438951
21.2427	5.63479	-8.16673	-0.443291
21.2527	5.63034	-8.17142	-0.447652
21.2628	5.62589	-8.17612	-0.452033
21.2728	5.62144	-8.1808	-0.456435
21.2828	5.61701	-8.18548	-0.46085
21.2928	5.61258	-8.19015	-0.465287
21.3028	5.60815	-8.19482	-0.469741
21.3128	5.60374	-8.19948	-0.474213
21.3228	5.59934	-8.20412	-0.478707
21.3328	5.59494	-8.20876	-0.483221
21.3428	5.59056	-8.21339	-0.487755
21.3528	5.58619	-8.218	-0.492313
21.3628	5.58184	-8.22259	-0.496894
21.3728	5.57749	-8.22717	-0.501498
21.3828	5.57316	-8.23173	-0.506122
21.3928	5.56885	-8.23627	-0.510768
21.4028	5.56455	-8.2408	-0.515437
21.4128	5.56026	-8.2453	-0.520134
21.4228	5.556	-8.24978	-0.524853
21.4328	5.55175	-8.25424	-0.529594
21.4428	5.54753	-8.25868	-0.534364
21.4528	5.54332	-8.26308	-0.539164
21.4628	5.53915	-8.26746	-0.543994
